"currency","train_start","num_forecast_vals","mspe","mae","mape","pm","optimal_p","forecast","actual","upper_bound","lower_bound"
"bitcoin_close",17480,1,233043860.599103,15265.7741565603,0.987730770899508,Inf,2,30721.1741565603,15455.4,33458.8209289611,28207.5254104601
"bitcoin_close",17481,1,15036737.6597712,3877.72325724403,0.22895253278329,Inf,2,13059.076742756,16936.8,14306.5690214125,11920.3622558242
"bitcoin_close",17482,1,1835531.91028696,1354.8180358583,0.077794253124149,Inf,2,16060.5819641417,17415.4,17848.2001467681,14452.0058552582
"bitcoin_close",17483,1,96183634.4429296,9807.3255499616,0.597708801084921,Inf,2,26215.5255499616,16408.2,29200.1672358889,23535.9535549512
"bitcoin_close",17484,1,6384474.12037145,2526.75169345376,0.152544777436233,Inf,2,14037.2483065462,16564,15964.2438234166,12342.8545817252
"bitcoin_close",17485,1,9307719.00078129,3050.85545393112,0.17229754807059,Inf,2,14656.0445460689,17706.9,16683.5601947938,12874.9283263523
"bitcoin_close",17486,1,2482180.16459659,1575.49362569215,0.0808053189498162,Inf,2,21072.8936256921,19497.4,23730.9794906835,18712.5375896967
"bitcoin_close",17487,1,2128.5927638165,46.1366748240107,0.00241038383056145,Inf,2,19186.936674824,19140.8,21639.8891461711,17012.0344183391
"bitcoin_close",17488,1,4720670.3789269,2172.71037621835,0.113669961401385,Inf,2,16941.4896237816,19114.2,19060.906596776,15057.7344899874
"bitcoin_close",17489,1,186986.214621406,432.419026664422,0.0243250449557242,Inf,2,17344.2809733356,17776.7,19662.187251356,15299.6245349695
