"currency","train_start","forecast_actual","volatility","actual_val","num_forecast_vals","mspe","mae","mape","pm","optimal_p","optimal_q","optimal_d","optimal_aic"
"bitcoin_close",17483,5644.01287041449,569.616044630032,6559.49,1,0.022595363334397,0.150317541672278,0.0171035632888927,Inf,2,1,0,-106.403842878514
"bitcoin_close",17484,6663.2281115816,1026.15271496216,6635.75,1,1.70764837988137e-05,0.00413237023980351,0.000469575415550215,Inf,0,0,1,-98.8561614290757
"bitcoin_close",17485,6324.44765210953,968.588804155495,7315.54,1,0.0211929976388654,0.145578149592806,0.0163612204514177,Inf,0,0,1,-98.8203278121262
"bitcoin_close",17486,7440.5546205833,1306.72330587711,7871.69,1,0.00317277453180252,0.0563273870493077,0.00627881070997875,Inf,0,0,1,-94.1803472368139
"bitcoin_close",17487,7519.81486903225,1339.18017220769,7708.99,1,0.000617306876103285,0.0248456611122201,0.00277600733455112,Inf,0,0,1,-91.7484239165751
"bitcoin_close",17488,7671.00526735045,1370.15085469607,7790.15,1,0.000237543415209738,0.0154124435184606,0.00172002065042858,Inf,0,0,1,-91.7479060207506
"bitcoin_close",17489,7836.14591929203,1365.41114780744,8036.49,1,0.000637325128625385,0.0252452991391543,0.00280760759557754,Inf,0,0,1,-92.8853578554718
"bitcoin_close",17490,8040.93167862672,1407.87573416329,8200.64,1,0.00038680045121671,0.0196672431015816,0.00218234732287249,Inf,0,0,1,-92.4550931824151
"bitcoin_close",17491,8292.55544688347,1454.73085434223,8071.26,1,0.000731625370732423,0.027048574282805,0.00300671178286004,Inf,0,0,1,-92.2799710739604
"bitcoin_close",17492,7824.91877821927,1373.82269167666,8253.55,1,0.00284409468428491,0.0533300542310329,0.00591347267573337,Inf,0,0,1,-92.2437861062714
"bitcoin_close",17493,8263.299827893,1408.83965894695,8038.77,1,0.000758887689469432,0.0275479162455063,0.00306359209905806,Inf,0,0,1,-94.2933288993937
"bitcoin_close",17494,8096.64582677422,1332.63464475054,8253.69,1,0.000369043026703589,0.0192104926200134,0.00213014052148136,Inf,0,0,1,-94.7170173418133
"bitcoin_close",17495,8177.08423254308,1334.22715418118,8790.92,1,0.00523940499553953,0.0723837343298861,0.00797048245167154,Inf,0,0,1,-94.718223901799
"bitcoin_close",17496,8634.22221162307,1469.03429475041,9330.55,1,0.00601560465536148,0.0775603291339166,0.00848483878413591,Inf,0,0,1,-93.0664396760985
"bitcoin_close",17497,9679.9537922162,1726.45317093957,9818.35,1,0.000201525168544349,0.0141959560630607,0.00154438023800388,Inf,0,0,1,-91.5039660480789
"bitcoin_close",17498,9894.36556561453,1587.88334718599,10058.8,1,0.000271669935895055,0.0164824129269672,0.0017884168409366,Inf,1,0,1,-93.2489562526661
"bitcoin_close",17499,10242.0023367845,1629.09805648065,9888.61,1,0.00123296149517527,0.0351135514463472,0.00381704765493802,Inf,1,0,1,-93.4614293957637
"bitcoin_close",17500,10482.5384895344,1661.4547340388,10233.6,1,0.000577654672792078,0.0240344476281873,0.0026029810368185,Inf,1,0,1,-93.9048190563994
